time_s,ue_id,cpu_j,radio_j,total_j
43.5937,12,14.0123,17.92,31.9323
43.6367,18,30.7915,39.68,70.4715
43.8698,10,21.2022,26.88,48.0822
43.9167,12,14.0123,17.92,31.9323
44.0309,24,22.6592,29.44,52.0992
44.1345,24,22.6592,29.44,52.0992
44.3414,14,27.1374,34.56,61.6974
44.5362,15,35.9436,46.08,82.0236
44.6462,14,27.1374,34.56,61.6974
44.7096,21,26.5047,34.56,61.0647
44.7333,16,23.191,29.44,52.631
44.7928,5,27.7101,35.84,63.5501
44.8208,16,23.191,29.44,52.631
44.9517,13,21.3037,26.88,48.1837
44.9841,15,35.9436,46.08,82.0236
45.1261,13,21.3037,26.88,48.1837
45.2108,6,23.919,30.72,54.639
45.3042,24,24.5936,32,56.5936
45.3548,9,24.4139,30.72,55.1339
45.696,8,19.1144,24.32,43.4344
45.6989,6,23.919,30.72,54.639
45.8033,9,25.472,32,57.472
45.9002,24,25.607,33.28,58.887
46.0364,17,28.1073,35.84,63.9473
46.0832,13,22.2365,28.16,50.3965
46.1258,23,17.0915,21.76,38.8515
46.2131,17,28.1073,35.84,63.9473
46.2691,21,28.4995,37.12,65.6195
46.439,21,28.4995,37.12,65.6195
46.458,24,26.6758,34.56,61.2358
46.4592,7,29.3176,37.12,66.4376
46.4761,9,25.472,32,57.472
46.5183,16,24.1212,30.72,54.8412
46.8406,19,28.3447,35.84,64.1847
46.9988,6,25.88,33.28,59.16
47.029,10,22.1788,28.16,50.3388
47.0827,24,26.6758,34.56,61.2358
47.2444,6,25.88,33.28,59.16
47.4051,19,28.3447,35.84,64.1847
47.6271,21,29.4014,38.4,67.8014
47.8003,7,30.3774,38.4,68.7774
47.8042,24,28.6598,37.12,65.7798
47.9375,24,28.6598,37.12,65.7798
48.1803,14,28.0437,35.84,63.8837
48.2306,8,21.1406,26.88,48.0206
48.3951,17,29.0104,37.12,66.1304
48.5461,7,31.3122,39.68,70.9922
48.8823,8,22.0422,28.16,50.2022
49.0924,13,24.2101,30.72,54.9301
49.1535,22,26.9309,34.56,61.4909
49.2958,10,23.2217,29.44,52.6617
49.4135,8,22.0422,28.16,50.2022
49.5414,15,36.8994,47.36,84.2594
49.713,13,25.1322,32,57.1322
49.7613,24,29.7285,38.4,68.1285
49.8499,22,27.8656,35.84,63.7056
49.9174,20,24.7108,32,56.7108
49.9313,16,25.1798,32,57.1798
49.9719,20,24.7108,32,56.7108
50.2467,18,31.8317,40.96,72.7917
50.2695,13,25.1322,32,57.1322
50.475,5,28.6536,37.12,65.7736
50.59,24,30.7211,39.68,70.4011
50.6591,8,22.9537,29.44,52.3937
50.6719,6,26.8731,34.56,61.4331
50.8824,7,32.2292,40.96,73.1892
51.1249,18,33.779,43.52,77.299
51.245,18,33.779,43.52,77.299
51.2647,10,24.166,30.72,54.886
51.381,22,29.8473,38.4,68.2473
51.4034,16,27.103,34.56,61.663
51.4438,13,27.2291,34.56,61.7891
