t,ue,rate_bps
3.7,5,8.43655e+07
3.7,6,7.7812e+07
3.7,7,4.42064e+07
3.7,8,2.81509e+06
3.7,9,4.1536e+07
3.7,10,5.0195e+06
3.7,11,9.4015e+07
3.7,12,5.5944e+07
3.7,13,8.03053e+07
3.7,14,4.66653e+06
3.7,15,1.01065e+06
3.7,16,8.50539e+06
3.7,17,1.7557e+07
3.7,18,2.29114e+07
3.7,19,1.11828e+06
3.7,20,8.19082e+07
3.7,21,1.22581e+06
3.7,22,1.42032e+07
3.7,23,970904
3.7,24,119872
3.7,25,4.46956e+06
3.7,26,2.85427e+06
3.7,27,72120.9
3.7,28,1.67008e+07
3.7,29,1.86701e+07
3.8,0,3.17893e+07
3.8,1,1.44177e+07
3.8,2,4.77485e+06
3.8,3,3.84897e+06
3.8,4,6.11198e+06
3.8,5,6.19931e+06
3.8,6,217293
3.8,7,2.34286e+06
3.8,8,1.52306e+06
3.8,9,5.66348e+07
3.8,10,1.49372e+07
3.8,11,3.29466e+07
3.8,12,2.13746e+06
3.8,13,1.49137e+07
3.8,14,2.7666e+06
3.8,15,403630
3.8,16,4.46897e+06
3.8,17,86637.5
3.8,18,5.99302e+07
3.8,19,1.03757e+06
3.8,20,2.83744e+07
3.8,21,1.93598e+07
3.8,22,5.89093e+06
3.8,23,618737
3.8,24,1.48157e+07
3.8,25,3.56734e+06
3.8,26,1.0194e+07
3.8,27,6.74571e+07
3.8,28,5.60541e+07
3.8,29,1.72008e+07
3.9,0,2.41713e+07
3.9,1,1.94177e+06
3.9,2,4.16139e+06
3.9,3,7.48704e+06
3.9,4,6.90058e+06
3.9,5,6.8572e+07
3.9,6,7.94394e+06
3.9,7,7.5701e+07
3.9,8,4.12148e+06
3.9,9,1.34261e+08
3.9,10,7.03381e+07
3.9,11,3.13388e+06
3.9,12,2.57545e+07
3.9,13,1.35572e+07
3.9,14,2.74293e+07
3.9,15,4.35937e+07
3.9,16,4.02576e+07
3.9,17,4.13636e+06
3.9,18,31726.9
3.9,19,2.69023e+07
3.9,20,943634
3.9,21,7.5237e+06
3.9,22,7.28049e+06
3.9,23,133759
3.9,24,299226
3.9,25,755277
3.9,26,1.13046e+06
3.9,27,217024
3.9,28,3.48994e+06
3.9,29,423752
4,0,10898.9
4,1,1.10779e+07
4,2,6.02483e+06
4,3,5.39485e+06
4,4,603566
4,5,1.61087e+07
4,6,1.33242e+07
4,7,3.91017e+06
4,8,5.91742e+06
4,9,7.45261e+07
4,10,2.9059e+07
4,11,591163
4,12,1.30956e+06
4,13,7.44787e+06
4,14,2.51193e+07
4,15,3.00694e+06
4,16,1.5128e+06
4,17,1.18551e+07
4,18,1.477e+07
4,19,3.03933e+06
4,20,2.89289e+07
4,21,1.82499e+07
4,22,2.91734e+07
4,23,4.4666e+06
4,24,3.54643e+07
4,25,1.76717e+06
4,26,1.40771e+07
4,27,1.03393e+07
4,28,2.5595e+06
4,29,419963
4.1,0,1.42893e+07
4.1,1,9.6749e+06
4.1,2,1.11825e+07
4.1,3,1.85849e+07
4.1,4,7.98069e+06
4.1,5,6.97406e+07
4.1,6,1.42508e+06
4.1,7,8.88177e+06
4.1,8,3.28414e+06
4.1,9,5.70139e+07
4.1,10,2.32957e+07
4.1,11,8.22546e+06
4.1,12,8.52294e+06
4.1,13,30816.7
4.1,14,1.34248e+06
4.1,15,1.27363e+06
4.1,16,706001
4.1,17,298042
4.1,18,3.76279e+06
4.1,19,2.13733e+07
4.1,20,6.29499e+07
4.1,21,3.08215e+07
4.1,22,4.61872e+07
4.1,23,264079
4.1,24,859314
4.1,25,2.4338e+06
4.1,26,3.11064e+06
4.1,27,136989
4.1,28,6.15413e+06
4.1,29,1.1697e+07
4.2,0,3.86033e+06
4.2,1,3.72369e+06
4.2,2,1.29079e+06
4.2,3,2.01634e+06
4.2,4,2.95077e+06
4.2,5,9.53563e+07
4.2,6,3.1618e+07
4.2,7,5.34952e+07
4.2,8,2.07504e+07
4.2,9,1.79524e+07
4.2,10,3.62207e+07
4.2,11,1.15658e+07
4.2,12,1.48631e+07
4.2,13,3.12682e+07
4.2,14,2.29987e+06
4.2,15,2.76897e+07
4.2,16,2175.95
4.2,17,6.99143e+07
4.2,18,2.20547e+07
4.2,19,979459
4.2,20,6.69427e+07
4.2,21,1.71456e+07
4.2,22,4.79614e+07
4.2,23,1.65248e+07
4.2,24,860799
4.2,25,203339
4.2,26,42986.8
4.2,27,2.22426e+06
4.2,28,18576.6
4.2,29,2.96181e+06
4.3,0,8.79996e+06
4.3,1,1.38969e+06
4.3,2,1.84617e+06
4.3,3,5481.46
4.3,4,1.1876e+07
4.3,5,1.56748e+07
4.3,6,5.32075e+06
4.3,7,3.10845e+07
4.3,8,281714
4.3,9,9.53606e+07
4.3,10,5.0451e+07
4.3,11,7.98624e+07
4.3,12,2.814e+06
4.3,13,5.19494e+07
4.3,14,1.29435e+07
4.3,15,4.82442e+07
4.3,16,473135
4.3,17,9.15934e+06
4.3,18,1.26219e+07
4.3,19,2.28843e+07
4.3,20,5.626e+07
4.3,21,490934
4.3,22,7.49173e+07
4.3,23,762756
4.3,24,2.34696e+06
4.3,25,1.29846e+07
4.3,26,2.97752e+06
4.3,27,971257
4.3,28,27521.3
4.3,29,2.92259e+07
4.4,0,368896
4.4,1,1.14263e+06
4.4,2,5.15797e+07
4.4,3,1.39203e+06
4.4,4,3.38501e+06
4.4,5,1.17648e+07
4.4,6,2.01187e+06
4.4,7,1.11231e+07
4.4,8,7.79796e+06
4.4,9,650307
4.4,10,2.86328e+07
4.4,11,1.60282e+06
4.4,12,8.40416e+06
4.4,13,1.05431e+07
4.4,14,19640.4
4.4,15,1.92121e+07
4.4,16,241211
4.4,17,1.55103e+06
4.4,18,959601
4.4,19,8.38586e+06
4.4,20,7.13475e+07
4.4,21,5.54543e+06
4.4,22,4.8635e+07
4.4,23,4.36757e+06
4.4,24,86231.5
4.4,25,2.54537e+06
4.4,26,4.68852e+07
4.4,27,1.87303e+07
4.4,28,1.45281e+08
4.4,29,638941
4.5,0,719706
4.5,1,1.70592e+06
4.5,2,3.68843e+06
4.5,3,6.61035e+06
4.5,4,4.73614e+06
4.5,5,5.76541e+07
4.5,6,584196
4.5,7,5.06192e+07
4.5,8,10951.4
4.5,9,6.53597e+06
4.5,10,6.41219e+07
4.5,11,7.55187e+06
4.5,12,8.5749e+07
4.5,13,6.30931e+06
4.5,14,958543
4.5,15,7.84669e+06
4.5,16,69442.7
4.5,17,3.02676e+06
4.5,18,1.94044e+07
4.5,19,138669
4.5,20,5.1394e+06
4.5,21,3.64402e+07
4.5,22,4.80569e+07
4.5,23,388727
4.5,24,757700
4.5,25,637282
4.5,26,2.83793e+06
4.5,27,3.08726e+07
4.5,28,6.83891e+06
4.5,29,9.40984e+06
4.6,0,2.2767e+06
4.6,1,2.03385e+07
4.6,2,6.47801e+06
4.6,3,4.60999e+06
4.6,4,1.64583e+06
4.6,5,143445
4.6,6,3.82382e+07
4.6,7,6.55807e+07
4.6,8,5.57065e+06
4.6,9,1.50624e+08
4.6,10,1.56657e+08
4.6,11,1.49431e+07
4.6,12,1.11326e+07
4.6,13,4.67289e+06
4.6,14,1.59542e+07
4.6,15,8.99315e+06
4.6,16,7.19272e+07
4.6,17,3.67256e+06
4.6,18,1.27162e+06
4.6,19,1.38028e+07
4.6,20,8.60527e+07
4.6,21,8.96417e+06
4.6,22,5.79405e+06
4.6,23,3.23705e+06
4.6,24,2.29942e+07
4.6,25,2.09405e+07
4.6,26,617536
4.6,27,1.34714e+06
4.6,28,2.33814e+07
4.6,29,6.8792e+06
4.7,0,919222
4.7,1,2.37456e+06
4.7,2,8.90505e+07
4.7,3,132647
4.7,4,34545.2
4.7,5,3.47898e+06
4.7,6,6.2305e+07
4.7,7,450987
4.7,8,3.92522e+06
4.7,9,1.40727e+08
4.7,10,2.16394e+07
4.7,11,1.04819e+06
4.7,12,2.12435e+07
4.7,13,2.61431e+06
4.7,14,9.70929e+06
4.7,15,3.78571e+07
4.7,16,1.53834e+06
4.7,17,137323
4.7,18,1.42572e+07
4.7,19,4.52941e+06
4.7,20,7.76158e+06
4.7,21,2.7854e+06
4.7,22,1.33353e+07
4.7,23,1.23502e+07
4.7,24,291977
4.7,25,127907
4.7,26,4.63895e+07
4.7,27,4.10372e+07
4.7,28,1.09678e+07
4.7,29,3.50624e+07
4.8,0,2.20448e+06
4.8,1,3.72836e+07
4.8,2,1.1552e+07
4.8,3,46560.3
4.8,4,4.06532e+06
4.8,5,4.8204e+06
4.8,6,8.71153e+06
4.8,7,1.01333e+08
4.8,8,1.00145e+06
4.8,9,1.03711e+08
4.8,10,9.21406e+06
4.8,11,9.03795e+07
4.8,12,4.1613e+07
4.8,13,3.725e+07
4.8,14,1.73594e+07
4.8,15,3.84376e+07
4.8,16,2.89502e+06
4.8,17,467295
4.8,18,5.47384e+06
4.8,19,4.96484e+07
4.8,20,3.85569e+07
4.8,21,6.55152e+07
4.8,22,5.52252e+07
4.8,23,2.59585e+06
4.8,24,2.5073e+06
4.8,25,836321
4.8,26,6.45496e+06
4.8,27,628940
4.8,28,2.60401e+07
4.8,29,1.60162e+07
4.9,0,3.63178e+07
4.9,1,391734
4.9,2,6.63535e+06
4.9,3,5.37118e+06
4.9,4,1.26388e+07
4.9,5,1.27161e+08
4.9,6,1.56251e+07
4.9,7,4.41288e+07
4.9,8,9.83861e+06
4.9,9,1.32527e+08
4.9,10,1.24368e+08
4.9,11,1.36886e+06
4.9,12,3.00819e+07
4.9,13,3.91316e+06
4.9,14,367928
4.9,15,3.1425e+07
4.9,16,4.23893e+07
4.9,17,123788
4.9,18,1.46698e+07
4.9,19,1.22657e+06
4.9,20,4.14977e+07
4.9,21,2.0928e+07
4.9,22,3.90524e+07
4.9,23,2.05298e+06
4.9,24,1.13021e+07
4.9,25,6.43605e+07
4.9,26,3.59227e+06
4.9,27,9.05938e+06
4.9,28,6.78232e+07
4.9,29,5.24499e+07
5,0,762034
5,1,57716
5,2,1.15885e+07
5,3,850518
5,4,539098
5,5,6.0104e+06
5,6,765567
5,7,4.6261e+07
5,8,4.63959e+06
5,9,6.85794e+07
5,10,3.02059e+07
5,11,2.66423e+07
5,12,4.56471e+07
5,13,1.73093e+07
5,14,1.21641e+06
5,15,6.66557e+06
5,16,1.59208e+06
5,17,1.59786e+06
5,18,2.36506e+06
5,19,1.82988e+07
5,20,2.28254e+07
5,21,3.68771e+06
5,22,1.43808e+07
5,23,2.00679e+07
5,24,1.14899e+07
5,25,1.23656e+08
5,26,884203
5,27,1.16038e+07
5,28,55136.2
5,29,487408
5.1,0,3.98643e+07
5.1,1,1.76858e+06
5.1,2,179643
5.1,3,1.95002e+07
5.1,4,1.0914e+07
5.1,5,3.41602e+07
5.1,6,7.20475e+06
5.1,7,2.72572e+07
5.1,8,55763.2
5.1,9,1.92582e+07
5.1,10,1.36444e+08
5.1,11,2.42345e+07
5.1,12,9.64856e+07
5.1,13,1.34675e+07
5.1,14,5.76126e+06
5.1,15,1.22748e+07
5.1,16,1.68625e+06
5.1,17,2.75012e+07
5.1,18,2.46287e+06
5.1,19,4.50716e+06
5.1,20,2.30623e+07
5.1,21,148284
5.1,22,4.82432e+07
5.1,23,3.69275e+07
5.1,24,210474
5.1,25,7.39031e+06
5.1,26,244304
5.1,27,7.16034e+06
5.1,28,3.22332e+07
5.1,29,9.99959e+06
5.2,0,1.67113e+07
5.2,1,8.91908e+06
5.2,2,5.36056e+06
5.2,3,51314.2
5.2,4,2.66102e+07
5.2,5,6.96629e+06
5.2,6,1.84837e+06
5.2,7,3.57126e+07
5.2,8,1.71694e+06
5.2,9,2.011e+07
5.2,10,1.05667e+08
5.2,11,5.22561e+07
5.2,12,2.37258e+07
5.2,13,7.75298e+06
5.2,14,1.66024e+06
5.2,15,1.24281e+07
5.2,16,5.87523e+06
5.2,17,1.00706e+08
5.2,18,3.93993e+06
5.2,19,390115
5.2,20,7.57462e+06
5.2,21,1.19605e+07
5.2,22,2.51418e+07
5.2,23,1.04323e+07
5.2,24,588287
5.2,25,3.03e+07
5.2,26,9.94704e+06
5.2,27,101005
5.2,28,3.56196e+07
5.2,29,3.63174e+06
5.3,0,8.0892e+06
5.3,1,1.35076e+06
5.3,2,1.39187e+07
5.3,3,6.58617e+06
5.3,4,1.36311e+06
5.3,5,5.6164e+06
5.3,6,152793
5.3,7,1.61179e+07
5.3,8,224391
5.3,9,3.67927e+07
5.3,10,9.20386e+07
5.3,11,1.90484e+07
5.3,12,1.83473e+07
5.3,13,1.66222e+08
5.3,14,506053
5.3,15,4.43501e+07
5.3,16,2.34914e+06
5.3,17,4.43409e+07
5.3,18,7.04428e+06
5.3,19,1.77652e+06
5.3,20,6.54523e+06
5.3,21,1.45825e+07
5.3,22,9.53542e+07
5.3,23,2.38679e+07
5.3,24,1.15697e+07
5.3,25,552999
5.3,26,1.33569e+06
5.3,27,2.5591e+07
5.3,28,1.13708e+07
5.3,29,3.18468e+07
5.4,0,2.98165e+07
5.4,1,74570.7
5.4,2,8.76523e+06
5.4,3,680982
5.4,4,2.37849e+07
5.4,5,1.05004e+06
5.4,6,1.72385e+06
5.4,7,3.91563e+06
5.4,8,422408
5.4,9,3.78565e+07
5.4,10,1.02335e+07
5.4,11,1.38104e+08
5.4,12,6.02879e+07
5.4,13,8.51634e+07
5.4,14,804260
5.4,15,3.54344e+07
5.4,16,3.07478e+06
5.4,17,497197
5.4,18,1.00429e+07
5.4,19,1.68599e+06
5.4,20,9.05972e+06
5.4,21,6.99564e+07
5.4,22,1.3893e+07
5.4,23,1.87428e+07
5.4,24,90195.9
5.4,25,1.29371e+07
5.4,26,6.33458e+07
5.4,27,1.15898e+07
5.4,28,7.33783e+06
5.4,29,3.65403e+06
5.5,0,9.0271e+06
5.5,1,419293
5.5,2,151745
5.5,3,5.96922e+06
5.5,4,1.12661e+06
5.5,5,5.25996e+07
5.5,6,2.26373e+07
5.5,7,1.72316e+07
5.5,8,1.07478e+06
5.5,9,6.41182e+07
5.5,10,3.19336e+07
5.5,11,1.48575e+07
5.5,12,462634
5.5,13,1.11761e+08
5.5,14,7.38321e+06
5.5,15,391790
5.5,16,1.01074e+06
5.5,17,497372
5.5,18,225024
5.5,19,43213.1
5.5,20,669323
5.5,21,8.17568e+06
5.5,22,3.56652e+07
5.5,23,5.95589e+07
5.5,24,65816.4
5.5,25,630625
5.5,26,2.12113e+07
5.5,27,5.79206e+07
5.5,28,4.65326e+07
5.5,29,3.91115e+06
5.6,0,6.73871e+07
5.6,1,1.31011e+07
5.6,2,7.72298e+06
5.6,3,11341.4
5.6,4,1.63905e+06
5.6,5,5.57298e+07
5.6,6,1.93542e+06
5.6,7,3.74036e+07
5.6,8,1.09199e+07
5.6,9,1.71499e+07
5.6,10,9.26346e+07
5.6,11,5.53078e+07
5.6,12,4.53858e+07
5.6,13,4.82147e+07
5.6,14,5.20557e+06
5.6,15,4.34841e+07
5.6,16,1.49306e+07
5.6,17,1.05676e+06
5.6,18,1.30073e+06
5.6,19,2.02303e+07
5.6,20,2.16414e+08
5.6,21,5.93969e+07
5.6,22,1.00491e+06
5.6,23,1.39176e+06
5.6,24,129464
5.6,25,1.03175e+06
5.6,26,880992
5.6,27,4.38077e+06
5.6,28,483851
5.6,29,1.61288e+07
5.7,0,3.67328e+07
5.7,1,1.81418e+06
5.7,2,369141
5.7,3,558138
5.7,4,76493.3
5.7,5,2.85883e+06
5.7,6,8.86698e+06
5.7,7,3.81218e+07
5.7,8,1.54211e+07
5.7,9,2.51678e+07
5.7,10,9.30763e+07
5.7,11,2.06356e+07
5.7,12,3.40824e+07
5.7,13,6.38105e+07
5.7,14,6.19696e+06
5.7,15,7.46489e+07
5.7,16,4.67629e+07
5.7,17,1.13972e+07
5.7,18,6.02621e+07
5.7,19,8.78544e+06
5.7,20,1.27287e+07
5.7,21,6.40867e+06
5.7,22,2.52463e+06
5.7,23,1.25638e+06
5.7,24,3.44442e+06
5.7,25,3.69572e+06
5.7,26,1.24615e+06
5.7,27,4.89123e+06
5.7,28,433924
5.7,29,7.56124e+06
5.8,0,2.06216e+06
5.8,1,7.31002e+06
5.8,2,193777
5.8,3,2.07699e+07
5.8,4,74322.6
5.8,5,9.74876e+06
5.8,6,1.77073e+07
5.8,7,3.11032e+06
5.8,8,313642
5.8,9,5.34935e+06
5.8,10,1.05414e+08
5.8,11,8.59142e+07
5.8,12,1.63836e+06
5.8,13,9.22625e+07
5.8,14,4.93859e+06
5.8,15,6.91694e+06
5.8,16,8.24355e+06
5.8,17,3.58621e+06
5.8,18,399115
5.8,19,1.97808e+06
5.8,20,9.07781e+06
5.8,21,2.64093e+07
5.8,22,7.06375e+07
5.8,23,800027
5.8,24,868824
5.8,25,235555
5.8,26,7.79599e+06
5.8,27,8.21624e+06
5.8,28,5.21585e+07
5.8,29,4.46844e+07
5.9,0,750305
5.9,1,597570
5.9,2,8.12852e+06
5.9,3,1.67848e+07
5.9,4,5.39403e+06
5.9,5,8.33976e+07
5.9,6,1.95859e+07
5.9,7,3.37621e+07
5.9,8,3.44288e+06
5.9,9,5.63113e+07
5.9,10,2.09434e+07
5.9,11,4.89777e+07
5.9,12,6.1367e+07
5.9,13,3.01263e+07
5.9,14,1.54837e+06
5.9,15,5.56496e+07
5.9,16,462139
5.9,17,390130
5.9,18,5.94812e+07
5.9,19,425612
5.9,20,7.48544e+06
5.9,21,6.98059e+06
5.9,22,6.33018e+07
5.9,23,1.60863e+07
5.9,24,65842
5.9,25,3.94397e+06
5.9,26,160936
5.9,27,1.48302e+07
5.9,28,1.09137e+08
5.9,29,4.62037e+06
6,0,1.55584e+06
6,1,1.28989e+06
6,2,1.00371e+06
6,3,2.37458e+06
6,4,155199
6,5,1.12985e+08
6,6,7.30162e+07
6,7,6.27225e+07
6,8,123859
6,9,6.0956e+07
6,10,6.14138e+07
6,11,3.30999e+06
6,12,6.3587e+07
6,13,7.29662e+07
6,14,1.35978e+06
6,15,4.80561e+06
6,16,2.42013e+06
6,17,1.57306e+07
6,18,1.23765e+07
6,19,4.14242e+06
6,20,2.41382e+07
6,21,1.10566e+08
6,22,3.06535e+07
6,23,9.57532e+06
6,24,976979
6,25,106677
6,26,986974
6,27,2.13396e+06
6,28,2.32251e+07
6,29,1.72316e+07
6.1,0,4.00597e+06
6.1,1,1.18578e+07
6.1,2,63584
6.1,3,3.89965e+06
6.1,4,1.12654e+07
6.1,5,4.43616e+07
6.1,6,9.05348e+06
6.1,7,1.76763e+07
6.1,8,5.54395e+06
6.1,9,7.85103e+07
6.1,10,9.28112e+07
6.1,11,2.61957e+06
6.1,12,3.55085e+07
6.1,13,1.06129e+06
6.1,14,1.86821e+06
6.1,15,9.5067e+07
6.1,16,1.08845e+07
6.1,17,7.98085e+07
6.1,18,6.9279e+06
6.1,19,1.38657e+07
6.1,20,1.656e+06
6.1,21,8.15684e+07
6.1,22,1.23767e+08
6.1,23,9.06576e+06
6.1,24,605653
6.1,25,8.70149e+06
6.1,26,2.4623e+07
6.1,27,6.22012e+06
6.1,28,3.48806e+07
6.1,29,9.31056e+06
6.2,0,7.30637e+06
6.2,1,3.08542e+06
6.2,2,2.07057e+07
6.2,3,1.40749e+06
6.2,4,9.02429e+06
6.2,5,1.82948e+07
6.2,6,5.74886e+06
6.2,7,2.38872e+07
6.2,8,3.24433e+06
6.2,9,4.83297e+07
6.2,10,2.4648e+07
6.2,11,1.17156e+08
6.2,12,1.89193e+06
6.2,13,4.12367e+07
6.2,14,2.09754e+06
6.2,15,2.01589e+07
6.2,16,1.24552e+06
6.2,17,4.96359e+06
6.2,18,4.15885e+06
6.2,19,2.36927e+07
6.2,20,3.89382e+07
6.2,21,1.44309e+07
6.2,22,8.41525e+06
6.2,23,1.94914e+06
6.2,24,4.07787e+06
6.2,25,1.59273e+06
6.2,26,3.61765e+07
6.2,27,784785
6.2,28,532378
6.2,29,179899
6.3,0,1.53657e+07
6.3,1,368984
6.3,2,6.31667e+06
6.3,3,2.1653e+06
6.3,4,5.50364e+06
6.3,5,5.01061e+07
6.3,6,5.00589e+07
6.3,7,8.91974e+07
6.3,8,77786.9
6.3,9,1.50485e+08
6.3,10,4.51374e+07
6.3,11,5.11935e+07
6.3,12,2.46205e+07
6.3,13,5.82584e+07
6.3,14,2.32579e+06
6.3,15,7.75096e+07
6.3,16,8.43668e+06
6.3,17,9.84944e+06
6.3,18,454893
6.3,19,1.95129e+07
6.3,20,3.38299e+07
6.3,21,2.09161e+06
6.3,22,9.08513e+07
6.3,23,561354
6.3,24,279550
6.3,25,9.16016e+07
6.3,26,20602.1
6.3,27,2.85522e+06
6.3,28,4.56408e+07
6.3,29,2.92093e+07
6.4,0,2.12684e+07
6.4,1,4.42098e+07
6.4,2,1.56342e+06
6.4,3,981225
6.4,4,27100.9
6.4,5,1.93485e+07
6.4,6,339041
6.4,7,550897
6.4,8,7.04066e+06
6.4,9,1.30761e+07
6.4,10,1.22605e+08
6.4,11,2.40728e+07
6.4,12,3.18675e+07
6.4,13,817972
6.4,14,662372
6.4,15,2.44401e+07
6.4,16,1.30575e+06
6.4,17,1.25665e+06
6.4,18,2.28158e+07
6.4,19,3.65143e+06
6.4,20,5.49981e+07
6.4,21,772097
6.4,22,3.42085e+07
6.4,23,1.89088e+06
6.4,24,1.16937e+06
6.4,25,6.89672e+06
6.4,26,3.3465e+07
6.4,27,2.44662e+06
6.4,28,1.58219e+06
6.4,29,2.91451e+07
6.5,0,4.95131e+06
6.5,1,862704
6.5,2,3.53489e+06
6.5,3,5.07628e+06
6.5,4,4.24291e+07
6.5,5,4.44613e+06
6.5,6,9.66731e+07
6.5,7,8.31373e+07
6.5,8,827701
6.5,9,4.41565e+07
6.5,10,9.10522e+07
6.5,11,2.46109e+07
6.5,12,1.08156e+08
6.5,13,3.95937e+07
6.5,14,656904
6.5,15,2.6903e+06
6.5,16,3.41456e+06
6.5,17,4.15267e+06
6.5,18,9.30607e+07
6.5,19,17711.8
6.5,20,1.61369e+06
6.5,21,1.10721e+08
6.5,22,5.14034e+06
6.5,23,2.01525e+06
6.5,24,47095
6.5,25,855225
6.5,26,3.6647e+07
6.5,27,135472
6.5,28,1.28968e+08
6.5,29,2.84572e+07
6.6,0,1.62356e+07
6.6,1,144103
6.6,2,118601
6.6,3,240251
6.6,4,1.20497e+07
6.6,5,43834.6
6.6,6,1.56978e+07
6.6,7,8.37677e+06
6.6,8,5.26333e+06
6.6,9,4.85626e+07
6.6,10,2.25829e+07
6.6,11,3.02358e+07
6.6,12,1.36219e+06
6.6,13,1.17881e+07
6.6,14,7.96739e+06
6.6,15,2.25709e+07
6.6,16,3.23535e+06
6.6,17,1.38467e+07
6.6,18,1.54691e+06
6.6,19,465047
6.6,20,2.36086e+06
6.6,21,1.99664e+07
6.6,22,7.84563e+07
6.6,23,7971.67
6.6,24,47676.7
6.6,25,3.82756e+06
6.6,26,5.95917e+06
6.6,27,912232
6.6,28,5.54748e+07
6.6,29,4.30849e+06
6.7,0,2.45026e+07
6.7,1,1.94024e+07
6.7,2,133693
6.7,3,247234
6.7,4,233020
6.7,5,3.8945e+07
6.7,6,6.14183e+07
6.7,7,6.69757e+07
6.7,8,5.05269e+07
6.7,9,3.79483e+07
6.7,10,5.55426e+07
6.7,11,4.06095e+06
6.7,12,2.07131e+06
6.7,13,9.85766e+07
6.7,14,18609.1
6.7,15,3.99486e+06
6.7,16,3.28805e+07
6.7,17,76358.3
6.7,18,2.21756e+07
6.7,19,102484
6.7,20,3.89112e+07
6.7,21,18722.6
6.7,22,5.39736e+06
6.7,23,7.46044e+06
6.7,24,2.9757e+06
6.7,25,200782
6.7,26,3.97615e+06
6.7,27,3.2347e+07
6.7,28,4.22714e+06
6.7,29,1.32755e+07
6.8,0,9.77075e+06
6.8,1,2.85037e+06
6.8,2,2.53537e+07
6.8,3,1.30486e+06
6.8,4,1.20213e+06
6.8,5,3.68701e+07
6.8,6,6.89714e+06
6.8,7,5.54033e+06
6.8,8,144427
6.8,9,1.06196e+08
6.8,10,4.43596e+07
6.8,11,5.44397e+07
6.8,12,625084
6.8,13,1.14962e+07
6.8,14,817760
6.8,15,1.13373e+08
6.8,16,1.45552e+06
6.8,17,2.28207e+06
6.8,18,7.31119e+06
6.8,19,7.60674e+06
6.8,20,1.30224e+07
6.8,21,9.95569e+07
6.8,22,1.62124e+07
6.8,23,943299
6.8,24,927009
6.8,25,32627.7
6.8,26,3.74137e+06
6.8,27,4.5034e+06
6.8,28,2.27474e+06
6.8,29,8.11391e+07
6.9,0,3.35998e+07
6.9,1,899792
6.9,2,418090
6.9,3,2.05783e+06
6.9,4,3.99241e+06
6.9,5,2.41816e+07
6.9,6,6.49453e+06
6.9,7,2.66111e+07
6.9,8,4.25134e+06
6.9,9,2.31011e+07
6.9,10,3.7286e+07
6.9,11,1.02993e+07
6.9,12,6.45565e+06
6.9,13,1.24181e+08
6.9,14,979762
6.9,15,1.03764e+07
6.9,16,1.9602e+06
6.9,17,2.86575e+07
6.9,18,6.13488e+06
6.9,19,2.69522e+06
6.9,20,3.5145e+07
6.9,21,4.29922e+06
6.9,22,6.43183e+07
6.9,23,2.83633e+07
6.9,24,3.77985e+07
6.9,25,7.24318e+06
6.9,26,3.95423e+07
6.9,27,1.13938e+07
6.9,28,6.57899e+07
6.9,29,4.57469e+06
7,0,7.83427e+06
7,1,1.23729e+06
7,2,209245
7,3,1.16888e+07
7,4,4.95634e+06
7,5,8.54955e+07
7,6,1.72022e+08
7,7,3.46913e+07
7,8,1.96531e+07
7,9,2.49639e+07
7,10,2.85496e+06
7,11,5.82513e+07
7,12,7.12186e+07
7,13,2.28885e+07
7,14,159178
7,15,1.80398e+06
7,16,4.45693e+06
7,17,3.28744e+06
7,18,2.62525e+07
7,19,497580
7,20,2.41256e+06
7,21,173842
7,22,3.17141e+06
7,23,1.75495e+07
7,24,5.59213e+06
7,25,4.83594e+06
7,26,4.3838e+07
7,27,3.60566e+06
7,28,2.23121e+07
7,29,7.21407e+06
7.1,0,1.24705e+07
7.1,1,5.84528e+06
7.1,2,284079
7.1,3,684749
7.1,4,118.624
7.1,5,6.1387e+07
7.1,6,2.70986e+07
7.1,7,6.53354e+07
7.1,8,1.64691e+06
7.1,9,1.0937e+07
7.1,10,8.26082e+06
7.1,11,259862
7.1,12,7.97821e+06
7.1,13,1.41398e+06
7.1,14,8.09532e+06
7.1,15,352875
7.1,16,1.14076e+06
7.1,17,1.36081e+06
7.1,18,307444
7.1,19,1.12415e+07
7.1,20,5.74301e+07
7.1,21,1.93465e+07
7.1,22,6.90834e+07
7.1,23,4.62841e+07
7.1,24,1.13522e+06
7.1,25,2.90423e+07
7.1,26,2.09735e+07
7.1,27,1.52201e+07
7.1,28,5.54915e+07
7.1,29,1.37815e+07
7.2,0,5.81046e+06
7.2,1,4.12448e+07
7.2,2,2.90225e+07
7.2,3,155183
7.2,4,1.22152e+07
7.2,5,2.86973e+07
7.2,6,2.22083e+07
7.2,7,3.43552e+06
7.2,8,1.71565e+07
7.2,9,9.28398e+07
7.2,10,9.25221e+07
7.2,11,2.01413e+07
7.2,12,4.18937e+06
7.2,13,3.3406e+07
7.2,14,1.71959e+06
7.2,15,5.83373e+06
7.2,16,2.87097e+06
7.2,17,2.3899e+06
7.2,18,1.03141e+06
7.2,19,4.4265e+06
7.2,20,2.25736e+06
7.2,21,9.86672e+06
7.2,22,7.46968e+07
7.2,23,42086.9
7.2,24,224673
7.2,25,4.07669e+07
7.2,26,2.20777e+07
7.2,27,1.89798e+06
7.2,28,1.23291e+07
7.2,29,3.93007e+07
7.3,0,1.54222e+07
7.3,1,878294
7.3,2,1.25853e+06
7.3,3,1.86115e+07
7.3,4,2.38919e+07
7.3,5,4.11629e+07
7.3,6,320694
