t,ue,rate_bps
7.3,18,1.3226e+06
7.3,19,1.57909e+07
7.3,20,5.49681e+07
7.3,21,1.53526e+06
7.3,22,8.06349e+06
7.3,23,1.24354e+07
7.3,24,4.03249e+06
7.3,25,1.20264e+07
7.3,26,4.78174e+07
7.3,27,1.1268e+08
7.3,28,5.01265e+06
7.3,29,2.73274e+06
7.4,0,4.5921e+07
7.4,1,8.03494e+07
7.4,2,5.55048e+07
7.4,3,6.72448e+07
7.4,4,1.03556e+07
7.4,5,3.89424e+07
7.4,6,5.18095e+07
7.4,7,2.50879e+06
7.4,8,889894
7.4,9,176914
7.4,10,1.93583e+06
7.4,11,1.58197e+07
7.4,12,1.29837e+06
7.4,13,5.25146e+06
7.4,14,1.92575e+07
7.4,15,1.82898e+06
7.4,16,786261
7.4,17,3.53338e+06
7.4,18,1.47681e+06
7.4,19,3.06921e+07
7.4,20,8.12175e+06
7.4,21,5.14851e+06
7.4,22,1.88004e+06
7.4,23,923532
7.4,24,4.64836e+07
7.4,25,2.41933e+06
7.4,26,1.31909e+08
7.4,27,2.85094e+06
7.4,28,1.29323e+06
7.4,29,3.80821e+06
7.5,0,5.70695e+07
7.5,1,7.31431e+07
7.5,2,2.45755e+07
7.5,3,1.13454e+08
7.5,4,2.84094e+06
7.5,5,491588
7.5,6,1.09036e+08
7.5,7,3.69149e+06
7.5,8,696670
7.5,9,2.57127e+06
7.5,10,4.66792e+06
7.5,11,2.83987e+06
7.5,12,1.69755e+06
7.5,13,786816
7.5,14,4.10754e+06
7.5,15,6.79344e+06
7.5,16,3.93861e+06
7.5,17,4.0763e+07
7.5,18,1.54869e+06
7.5,19,6.11127e+07
7.5,20,6.13069e+07
7.5,21,1.15135e+06
7.5,22,16658.8
7.5,23,396649
7.5,24,9.36519e+06
7.5,25,2.68567e+07
7.5,26,7.87005e+07
7.5,27,1.08317e+08
7.5,28,2.25659e+06
7.5,29,3.86091e+06
7.6,0,211781
7.6,1,2.50879e+07
7.6,2,1.41183e+07
7.6,3,1.78573e+07
7.6,4,7.00331e+07
7.6,5,3.31374e+06
7.6,6,4.32882e+07
7.6,7,82140.1
7.6,8,52065.3
7.6,9,1.32567e+06
7.6,10,149699
7.6,11,5.05997e+06
7.6,12,4.45461e+06
7.6,13,207798
7.6,14,6.85128e+06
7.6,15,2.0855e+06
7.6,16,4.49391e+06
7.6,17,3.17118e+06
7.6,18,2.50627e+06
7.6,19,3.49016e+07
7.6,20,1.22324e+07
7.6,21,71387
7.6,22,2.52515e+07
7.6,23,2.81276e+06
7.6,24,8.42908e+07
7.6,25,1.9374e+07
7.6,26,3.25469e+07
7.6,27,9.21656e+07
7.6,28,200711
7.6,29,7.2813e+06
7.7,0,2.39247e+07
7.7,1,4.51193e+07
7.7,2,5.12216e+06
7.7,3,3.1688e+06
7.7,4,2.86238e+07
7.7,5,1.43955e+06
7.7,6,1.80695e+07
7.7,7,1.05334e+06
7.7,8,3.99835e+07
7.7,9,109127
7.7,10,2.73009e+06
7.7,11,1.13709e+06
7.7,12,1.57868e+07
7.7,13,4.34307e+06
7.7,14,3.02093e+07
7.7,15,2.65614e+06
7.7,16,111961
7.7,17,1.32064e+08
7.7,18,1.12523e+06
7.7,19,1.67082e+07
7.7,20,1.51582e+07
7.7,21,482516
7.7,22,4.5254e+07
7.7,23,3.08287e+07
7.7,24,1.84164e+06
7.7,25,7.35576e+06
7.7,26,6.16754e+07
7.7,27,3.00664e+07
7.7,28,1.21843e+07
7.7,29,5.5475e+07
7.8,0,5.63539e+06
7.8,1,3.52207e+07
7.8,2,8.11281e+07
7.8,3,1.32326e+07
7.8,4,3.48033e+06
7.8,5,5.8839e+06
7.8,6,5.69352e+07
7.8,7,260906
7.8,8,68933.1
7.8,9,900506
7.8,10,602071
7.8,11,5.5816e+06
7.8,12,1.12389e+07
7.8,13,648130
7.8,14,1.00319e+08
7.8,15,7.94655e+07
7.8,16,2.65948e+07
7.8,17,3.5345e+07
7.8,18,2.25139e+06
7.8,19,3.03946e+07
7.8,20,6.88561e+07
7.8,21,8.9817e+07
7.8,22,5.97995e+06
7.8,23,3.35465e+07
7.8,24,8.0706e+06
7.8,25,2.51466e+07
7.8,26,7.31428e+07
7.8,27,1.77232e+08
7.8,28,578428
7.8,29,3.83488e+07
7.9,0,3.97847e+07
7.9,1,1.41626e+07
7.9,2,4.27786e+07
7.9,3,5.62211e+07
7.9,4,4.28802e+07
7.9,5,923998
7.9,6,9.54195e+07
7.9,7,438273
7.9,8,8437.4
7.9,9,797749
7.9,10,2.03355e+06
7.9,11,1.4865e+07
7.9,12,1.13027e+07
7.9,13,223578
7.9,14,4.80889e+07
7.9,15,7.84719e+07
7.9,16,542000
7.9,17,7.51379e+07
7.9,18,37046.1
7.9,19,582869
7.9,20,1.04537e+06
7.9,21,5.23127e+06
7.9,22,1.49301e+06
7.9,23,135985
7.9,24,1.05714e+06
7.9,25,1.09822e+08
7.9,26,4.97811e+07
7.9,27,1.06417e+08
7.9,28,738550
7.9,29,3.83439e+06
8,0,4.1578e+07
8,1,7.24912e+07
8,2,3.74059e+07
8,3,1.13818e+08
8,4,1.80162e+07
8,5,101380
8,6,4.5391e+07
8,7,4.20477e+07
8,8,928984
8,9,819668
8,10,7.62217e+06
8,11,1.03114e+07
8,12,278538
8,13,1.51999e+06
8,14,7.21141e+06
8,15,493762
8,16,727483
8,17,1.22963e+07
8,18,8197.5
8,19,6.14101e+06
8,20,7.36262e+06
8,21,242991
8,22,1.64242e+06
8,23,4.1484e+07
8,24,591485
8,25,8.04625e+07
8,26,1.47271e+07
8,27,3.54577e+07
8,28,5.53319e+06
8,29,730019
8.1,0,3.01858e+06
8.1,1,9.09363e+07
8.1,2,366841
8.1,3,1.48192e+08
8.1,4,915043
8.1,5,1.27162e+07
8.1,6,2.55136e+07
8.1,7,3.89562e+06
8.1,8,173886
8.1,9,839393
8.1,10,1.79138e+07
8.1,11,4.56602e+06
8.1,12,231412
8.1,13,3.61623e+06
8.1,14,1.67829e+07
8.1,15,1.01727e+07
8.1,16,3.75549e+06
8.1,17,1.69432e+07
8.1,18,55939.5
8.1,19,1.15519e+07
8.1,20,8.85855e+07
8.1,21,2.82172e+06
8.1,22,3.39023e+06
8.1,23,3.41013e+07
8.1,24,6.18021e+06
8.1,25,3.58264e+07
8.1,26,1.078e+07
8.1,27,3.76937e+07
8.1,28,1.72402e+06
8.1,29,1.2028e+06
8.2,0,8.24542e+07
8.2,1,8.45177e+07
8.2,2,2.73471e+07
8.2,3,1.22944e+08
8.2,4,81305.1
8.2,5,22132.6
8.2,6,7.83636e+06
8.2,7,123614
8.2,8,259185
8.2,9,245777
8.2,10,1.01708e+07
8.2,11,2.22822e+06
8.2,12,1.07603e+06
8.2,13,3.50554e+07
8.2,14,1.51834e+08
8.2,15,985511
8.2,16,6.52091e+06
8.2,17,9.30594e+07
8.2,18,6.25342e+06
8.2,19,4.54073e+07
8.2,20,1.41354e+07
8.2,21,485497
8.2,22,3.9538e+06
8.2,23,1.54116e+07
8.2,24,2.13325e+06
8.2,25,6.0673e+07
8.2,26,4.04351e+06
8.2,27,1.121e+08
8.2,28,208350
8.2,29,1.22476e+08
8.3,0,19601.4
8.3,1,5.01509e+07
8.3,2,5.44813e+07
8.3,3,1.80772e+07
8.3,4,6.84444e+07
8.3,5,2.29169e+06
8.3,6,1.69304e+07
8.3,7,4.71108e+07
8.3,8,3.80531e+06
8.3,9,183813
8.3,10,2.01076e+06
8.3,11,1.59045e+07
8.3,12,1.34851e+06
8.3,13,3.03945e+06
8.3,14,5.9615e+07
8.3,15,4.87627e+06
8.3,16,8.47235e+06
8.3,17,5.09133e+07
8.3,18,1.56798e+07
8.3,19,48961.7
8.3,20,1.22121e+07
8.3,21,250555
8.3,22,2.10154e+06
8.3,23,634455
8.3,24,111518
8.3,25,8.81203e+07
8.3,26,4.23412e+07
8.3,27,1.66777e+07
8.3,28,1.76738e+07
8.3,29,511661
8.4,0,435714
8.4,1,205597
8.4,2,8.08228e+06
8.4,3,1.98419e+07
8.4,4,2.74956e+06
8.4,5,1.5102e+07
8.4,6,4.69992e+07
8.4,7,5.86307e+06
8.4,8,1.3469e+07
8.4,9,1.36657e+06
8.4,10,33312.1
8.4,11,283877
8.4,12,32175.5
8.4,13,351807
8.4,14,2.06745e+07
8.4,15,8.3172e+06
8.4,16,810013
8.4,17,1.02086e+07
8.4,18,3.76729e+06
8.4,19,7.14635e+06
8.4,20,3.74166e+06
8.4,21,1.42932e+06
8.4,22,5.61663e+06
8.4,23,1.87913e+07
8.4,24,2.47649e+06
8.4,25,1.07964e+08
8.4,26,2.56551e+07
8.4,27,1.92456e+07
8.4,28,1.00332e+07
8.4,29,4.18283e+06
8.5,0,2.51772e+06
8.5,1,2.85653e+07
8.5,2,2.91312e+07
8.5,3,473934
8.5,4,3.39109e+07
8.5,5,225447
8.5,6,2.92208e+06
8.5,7,1.80018e+06
8.5,8,1.18136e+07
8.5,9,1.15136e+07
8.5,10,226520
8.5,11,2.01344e+07
8.5,12,472753
8.5,13,1.19169e+07
8.5,14,7.53604e+07
8.5,15,1.34778e+06
8.5,16,1.93742e+07
8.5,17,1.38187e+08
8.5,18,641013
8.5,19,1.36364e+07
8.5,20,9.82941e+07
8.5,21,1.73237e+06
8.5,22,203606
8.5,23,1.62331e+06
8.5,24,7.02018e+06
8.5,25,2.96326e+06
8.5,26,1.38607e+07
8.5,27,3.52852e+07
8.5,28,919105
8.5,29,4.31321e+06
8.6,0,1.69592e+07
8.6,1,8.15334e+07
8.6,2,8.53459e+07
8.6,3,2.50923e+06
8.6,4,3.10788e+06
8.6,5,8.22186e+06
8.6,6,4.60399e+06
8.6,7,425503
8.6,8,7.76507e+06
8.6,9,1.66641e+06
8.6,10,25225.5
8.6,11,106183
8.6,12,10864.4
8.6,13,1.5021e+06
8.6,14,9.32095e+06
8.6,15,3.39271e+07
8.6,16,1.53455e+06
8.6,17,9.79509e+07
8.6,18,1.78549e+07
8.6,19,8.54158e+06
8.6,20,2.3673e+07
8.6,21,362560
8.6,22,2.65626e+07
8.6,23,3.13193e+06
8.6,24,3.48748e+07
8.6,25,3.85836e+07
8.6,26,7.64046e+07
8.6,27,6.06689e+07
8.6,28,106316
8.6,29,2.5461e+06
8.7,0,2.3184e+07
8.7,1,2.86922e+06
8.7,2,1.62903e+07
8.7,3,8.9871e+07
8.7,4,7.67863e+06
8.7,5,1.33215e+07
8.7,6,2.83063e+06
8.7,7,24738.4
8.7,8,996331
8.7,9,890702
8.7,10,659575
8.7,11,1.08678e+07
8.7,12,2.41097e+07
8.7,13,4.00334e+06
8.7,14,5.14438e+07
8.7,15,3.13115e+06
8.7,16,1.48301e+06
8.7,17,8.31158e+07
8.7,18,1.43865e+06
8.7,19,1.76982e+06
8.7,20,2.54112e+06
8.7,21,248143
8.7,22,26671.2
8.7,23,122047
8.7,24,2.62334e+06
8.7,25,2.53911e+07
8.7,26,6.39861e+07
8.7,27,1.9024e+07
8.7,28,55904.1
8.7,29,1.28956e+06
8.8,0,2.36917e+06
8.8,1,8.33661e+07
8.8,2,2.86901e+07
8.8,3,1.23272e+07
8.8,4,2.32895e+07
8.8,5,2.24815e+06
8.8,6,2.16551e+07
8.8,7,601936
8.8,8,230537
8.8,9,1.09121e+06
8.8,10,8653.25
8.8,11,678008
8.8,12,3.23473e+07
8.8,13,4.86238e+06
8.8,14,1.29636e+07
8.8,15,7.34693e+07
8.8,16,8.58882e+06
8.8,17,8.93881e+07
8.8,18,1.08749e+07
8.8,19,8.79554e+06
8.8,20,2.40269e+07
8.8,21,2.62456e+06
8.8,22,8.51095e+06
8.8,23,589623
8.8,24,1.00653e+07
8.8,25,1.55194e+07
8.8,26,1.35542e+07
8.8,27,1.1895e+06
8.8,28,3.53745e+06
8.8,29,1.03645e+07
8.9,0,2.90134e+07
8.9,1,1.52138e+08
8.9,2,6.52557e+07
8.9,3,4.6016e+07
8.9,4,3.89402e+06
8.9,5,529013
8.9,6,6.9125e+06
8.9,7,2.24978e+06
8.9,8,978171
8.9,9,1.27076e+06
8.9,10,679047
8.9,11,1.37734e+07
8.9,12,242124
8.9,13,305533
8.9,14,5.43431e+07
8.9,15,4.77057e+06
8.9,16,8.17222e+06
8.9,17,1.05696e+08
8.9,18,153116
8.9,19,70788.6
8.9,20,4.19396e+06
8.9,21,1.09803e+07
8.9,22,2.67728e+06
8.9,23,5.78377e+07
8.9,24,2.05493e+06
8.9,25,4.08407e+07
8.9,26,74141.1
8.9,27,9.97697e+06
8.9,28,1.60948e+07
8.9,29,1.17174e+07
9,0,2.33252e+07
9,1,5.94157e+07
9,2,4.22663e+07
9,3,3.43633e+07
9,4,3.50214e+07
9,5,3.48834e+07
9,6,9.81068e+06
9,7,350278
9,8,956134
9,9,4.06557e+06
9,10,4.51086e+06
9,11,3.2777e+06
9,12,1.71656e+06
9,13,21662.8
9,14,6.6271e+06
9,15,2.67844e+07
9,16,295136
9,17,9.51761e+07
9,18,476838
9,19,6.65349e+07
9,20,4.90399e+06
9,21,3.06947e+06
9,22,5.71633e+06
9,23,644855
9,24,889540
9,25,2.22844e+07
9,26,4.21301e+06
9,27,3.34839e+07
9,28,7.63838e+06
9,29,3.1123e+06
9.1,0,1.13206e+08
9.1,1,1.20996e+07
9.1,2,1.34406e+07
9.1,3,3.89129e+06
9.1,4,1.52347e+06
9.1,5,6.23219e+06
9.1,6,2.19647e+07
9.1,7,259696
9.1,8,1.26355e+07
9.1,9,7.05315e+07
9.1,10,4.34257e+06
9.1,11,2.20014e+06
9.1,12,23281.7
9.1,13,1.20395e+06
9.1,14,4.25978e+07
9.1,15,2.51871e+06
9.1,16,1.09773e+06
9.1,17,5.61753e+06
9.1,18,36632.1
9.1,19,3.57334e+07
9.1,20,2.74899e+06
9.1,21,6.78788e+06
9.1,22,1.93841e+06
9.1,23,474116
9.1,24,4.15386e+07
9.1,25,1.91626e+07
9.1,26,1.61708e+07
9.1,27,7.93223e+07
9.1,28,1.3832e+07
9.1,29,1.73287e+07
9.2,0,208228
9.2,1,1.24104e+07
9.2,2,2.19661e+07
9.2,3,1.16524e+07
9.2,4,960646
9.2,5,3.41663e+06
9.2,6,1.19596e+07
9.2,7,993055
9.2,8,40459.9
9.2,9,649523
9.2,10,2.86267e+07
9.2,11,141742
9.2,12,403777
9.2,13,1.99984e+06
9.2,14,1.1178e+07
9.2,15,2.45845e+07
9.2,16,374419
9.2,17,1.49053e+08
9.2,18,8.89471e+06
9.2,19,1.68587e+06
9.2,20,1.04164e+07
9.2,21,1.45164e+06
9.2,22,2.67968e+06
9.2,23,2.25415e+06
9.2,24,6.34893e+06
9.2,25,7.36573e+07
9.2,26,4.02051e+06
9.2,27,5.85458e+07
9.2,28,19312.2
9.2,29,7.31081e+07
9.3,0,2.11722e+07
9.3,1,2.60156e+07
9.3,2,586155
9.3,3,4.05742e+07
9.3,4,4.89226e+06
9.3,5,842874
9.3,6,9.6718e+06
9.3,7,6.1159e+06
9.3,8,1.44666e+07
9.3,9,1.43156e+06
9.3,10,740064
9.3,11,233269
9.3,12,282162
9.3,13,966366
9.3,14,6.55547e+06
9.3,15,4.48851e+06
9.3,16,946175
9.3,17,1.67193e+07
9.3,18,7.69138e+06
9.3,19,2.36512e+06
9.3,20,2.79091e+07
9.3,21,3.8897e+06
9.3,22,163985
9.3,23,29388.3
9.3,24,137525
9.3,25,4.72645e+07
9.3,26,1.10617e+07
9.3,27,3.1035e+07
9.3,28,1.11064e+06
9.3,29,3.2558e+07
9.4,0,1.34631e+07
9.4,1,4.86179e+07
9.4,2,5.34991e+07
9.4,3,3.62231e+06
9.4,4,666517
9.4,5,1.02006e+07
9.4,6,2.2757e+07
9.4,7,6.76167e+06
9.4,8,4.79106e+07
9.4,9,5.91801e+06
9.4,10,1.37615e+07
9.4,11,297195
9.4,12,1.02001e+06
9.4,13,122699
9.4,14,215948
9.4,15,1.99557e+06
9.4,16,2.55872e+06
9.4,17,2.06104e+08
9.4,18,3.91281e+06
9.4,19,7.55653e+07
9.4,20,1.18739e+08
9.4,21,8.78889e+06
9.4,22,2.72527e+06
9.4,23,667190
9.4,24,93015.8
9.4,25,6.17381e+06
9.4,26,6.07707e+06
9.4,27,4.16333e+07
9.4,28,2.75799e+07
9.4,29,465943
9.5,0,581743
9.5,1,1.19356e+08
9.5,2,7.08859e+07
9.5,3,1.72119e+08
9.5,4,1.43899e+07
9.5,5,292687
9.5,6,1.26426e+08
9.5,7,1.40956e+06
9.5,8,5.37449e+07
9.5,9,3.09688e+06
9.5,10,127777
9.5,11,1.57049e+06
9.5,12,3.09382e+06
9.5,13,852858
9.5,14,3.49631e+07
9.5,15,1.37004e+07
9.5,16,2.16233e+06
9.5,17,4.61825e+07
9.5,18,88183.7
9.5,19,5.97506e+06
9.5,20,1.19962e+07
9.5,21,395243
9.5,22,408111
9.5,23,3.05877e+06
9.5,24,2.99213e+06
9.5,25,5.25582e+07
9.5,26,2.99974e+07
9.5,27,4.96432e+07
9.5,28,850819
9.5,29,1.85503e+06
9.6,0,3.07958e+06
9.6,1,4.11891e+07
9.6,2,9.92032e+06
9.6,3,2.50282e+07
9.6,4,1.21351e+08
9.6,5,3.46901e+06
9.6,6,4.45639e+07
9.6,7,227617
9.6,8,3.82774e+07
9.6,9,126241
9.6,10,7.35001e+06
9.6,11,235357
9.6,12,3.20296e+06
9.6,13,193963
9.6,14,4.65608e+07
9.6,15,1.29461e+07
9.6,16,446641
9.6,17,5.64856e+07
9.6,18,133887
9.6,19,1.20109e+07
9.6,20,1.87065e+06
9.6,21,1.45706e+06
9.6,22,3.54054e+06
9.6,23,24871.4
9.6,24,1.12285e+07
9.6,25,1.60167e+07
9.6,26,1.8293e+07
9.6,27,1.66485e+07
9.6,28,19181
9.6,29,6.48434e+07
9.7,0,2.77196e+06
9.7,1,5.83378e+07
9.7,2,5.77662e+06
9.7,3,6.36313e+06
9.7,4,1.39412e+07
9.7,5,1.47451e+08
9.7,6,2.39609e+06
9.7,7,1.01254e+06
9.7,8,21914.3
9.7,9,1.16117e+06
9.7,10,950566
9.7,11,3.76402e+06
9.7,12,3.01488e+06
9.7,13,3.93675e+07
9.7,14,1.64425e+07
9.7,15,793060
9.7,16,3.35031e+06
9.7,17,1.01363e+08
9.7,18,976962
9.7,19,3.62105e+07
9.7,20,8.31503e+06
9.7,21,7.19494e+07
9.7,22,1.4172e+07
9.7,23,2.77097e+07
9.7,24,148472
9.7,25,7.83814e+06
9.7,26,9.08056e+06
9.7,27,2.68562e+07
9.7,28,1.88613e+07
9.7,29,3.69957e+06
9.8,0,1.50465e+07
9.8,1,5.27019e+06
9.8,2,5.8463e+07
9.8,3,4.13871e+06
9.8,4,9.62641e+06
9.8,5,2.06921e+07
9.8,6,4.49502e+06
9.8,7,1.0483e+06
9.8,8,1.52523e+06
9.8,9,3.20923e+06
9.8,10,3.66473e+06
9.8,11,1.58116e+07
9.8,12,5.06865e+06
9.8,13,380798
9.8,14,4.11902e+07
9.8,15,1.50174e+06
9.8,16,7.78463e+06
9.8,17,1.31537e+08
9.8,18,2.95153e+06
9.8,19,4.4344e+06
9.8,20,5.4858e+06
9.8,21,9.0301e+06
9.8,22,9.66537e+06
9.8,23,1.80098e+07
9.8,24,1.07871e+06
9.8,25,453353
9.8,26,1.37284e+07
9.8,27,1.43547e+07
9.8,28,3.49163e+07
9.8,29,4.88612e+06
9.9,0,5.67151e+07
9.9,1,742464
9.9,2,1.5991e+07
9.9,3,1.15435e+07
9.9,4,876117
9.9,5,1.28525e+07
9.9,6,581456
9.9,7,9.55098e+06
9.9,8,1.58614e+07
9.9,9,1.41335e+07
9.9,10,4.19886e+07
9.9,11,7.14632e+06
9.9,12,1.64392e+06
9.9,13,240981
9.9,14,1.68787e+07
9.9,15,1.43986e+07
9.9,16,4.01856e+06
9.9,17,1.28611e+08
9.9,18,9979.6
9.9,19,2.53835e+07
9.9,20,7.60047e+06
9.9,21,576755
9.9,22,6.23762e+06
9.9,23,1.55812e+07
9.9,24,793218
9.9,25,2.30904e+07
9.9,26,2.77749e+07
9.9,27,1.76826e+07
9.9,28,192536
9.9,29,2.70386e+07
