time_s,ue_id,cpu_j,radio_j,total_j
53.2204,7,35.2386,0,35.2386
53.2324,7,35.2386,0,35.2386
53.3788,10,25.0835,3.36859,28.4521
53.4453,19,29.4436,0,29.4436
53.638,6,29.9756,0,29.9756
53.6561,12,19.168,0,19.168
53.7139,20,26.5673,0,26.5673
53.9719,22,30.7393,1.68436,32.4236
54.1954,12,19.168,0,19.168
54.1996,12,19.168,0,19.168
54.2407,14,30.2092,0,30.2092
54.6084,16,30.9738,0,30.9738
54.7888,18,33.7044,3.36657,37.0709
54.8296,5,29.7185,0,29.7185
54.923,16,30.9738,0,30.9738
55.0025,17,31.848,0,31.848
55.0111,10,26.003,3.36859,29.3716
55.0231,9,27.4951,0,27.4951
55.321,14,32.3043,0,32.3043
55.3435,13,30.1211,0,30.1211
55.4162,14,32.3043,0,32.3043
55.4386,17,32.8794,0,32.8794
55.4676,12,20.2322,0,20.2322
55.5207,17,32.8794,0,32.8794
55.5231,11,25.1264,0,25.1264
55.5324,13,30.1211,0,30.1211
55.7328,8,23.9982,0,23.9982
55.7521,22,32.7024,1.68436,34.3867
55.7911,22,32.7024,1.68436,34.3867
55.8481,17,32.8794,0,32.8794
56.1895,11,26.0588,0,26.0588
56.1976,18,34.8017,3.36657,38.1683
56.2994,10,27.0205,3.36859,30.3891
56.3138,7,36.1947,0,36.1947
56.3539,12,21.3177,0,21.3177
56.4242,11,26.0588,0,26.0588
56.4355,9,29.4121,0,29.4121
56.4652,8,26.0314,0,26.0314
56.5125,5,30.6479,0,30.6479
56.7618,9,29.4121,0,29.4121
56.7829,8,26.0314,0,26.0314
56.8842,22,33.6881,1.68436,35.3724
56.9033,13,33.08,0,33.08
57.1599,13,33.08,0,33.08
57.337,19,30.4693,0,30.4693
57.3526,7,38.0182,0,38.0182
57.367,15,38.9436,0,38.9436
57.4662,13,33.08,0,33.08
57.481,7,38.0182,0,38.0182
57.6579,16,33.9481,0,33.9481
58.0797,16,33.9481,0,33.9481
58.123,16,33.9481,0,33.9481
58.1485,19,32.5335,0,32.5335
58.1673,22,34.7089,1.68436,36.3933
58.17,13,34.0739,0,34.0739
58.1762,19,32.5335,0,32.5335
58.1802,8,26.9683,0,26.9683
58.1908,20,27.4968,0,27.4968
58.4477,14,33.3021,0,33.3021
58.4697,21,30.4654,0,30.4654
58.5501,5,31.6074,0,31.6074
58.7371,12,22.2638,0,22.2638
59.1614,10,27.0205,3.36859,30.3891
59.2245,18,35.8639,3.36657,39.2304
59.2299,21,31.425,0,31.425
59.3948,19,33.6322,0,33.6322
59.4362,22,35.6832,1.68436,37.3675
59.5333,9,31.4164,0,31.4164
59.5971,14,34.3422,0,34.3422
59.881,12,23.2961,0,23.2961
59.8848,9,32.4322,0,32.4322
60.0742,21,32.434,0,32.434
60.2063,16,34.8935,0,34.8935
60.2094,10,28.0082,3.36859,31.3768
60.4655,11,27.0234,0,27.0234
60.5356,9,32.4322,0,32.4322
60.6545,5,34.7867,0,34.7867
60.7728,24,33.7525,1.68384,35.4364
60.8768,8,27.9662,0,27.9662
61.0234,24,33.7525,1.68384,35.4364
61.0496,18,36.9008,3.36657,40.2674
61.2835,5,34.7867,0,34.7867
61.3516,11,29.0902,0,29.0902
61.3584,5,34.7867,0,34.7867
61.4397,21,34.4297,0,34.4297
61.4425,11,29.0902,0,29.0902
61.5004,10,28.9425,3.36859,32.3111
61.7583,21,35.3954,0,35.3954
62.052,14,35.4244,0,35.4244
62.072,13,35.9477,0,35.9477
62.1634,21,35.3954,0,35.3954
62.3774,8,29.0658,0,29.0658
62.4363,16,36.8824,0,36.8824
62.4772,13,35.9477,0,35.9477
62.6856,24,34.7063,1.68384,36.3902
62.7634,7,39.0419,0,39.0419
62.9248,16,36.8824,0,36.8824
62.9257,11,31.0496,0,31.0496
62.9478,18,36.9008,3.36657,40.2674
63.1564,6,30.9111,0,30.9111
63.2761,23,19.1836,0,19.1836
63.3533,9,33.4893,0,33.4893
63.3739,21,37.4101,0,37.4101
63.5178,21,37.4101,0,37.4101
63.5617,11,31.0496,0,31.0496
63.7714,13,37.0121,0,37.0121
63.8131,7,39.9421,0,39.9421
63.8412,8,30.0077,0,30.0077
63.845,10,29.914,3.36859,33.2826
63.853,20,29.5767,0,29.5767
64.028,15,39.9319,0,39.9319
64.0736,5,36.6727,0,36.6727
64.1918,20,29.5767,0,29.5767
64.2631,5,36.6727,0,36.6727
64.4606,6,32.9288,0,32.9288
64.4932,6,32.9288,0,32.9288
65.0725,19,34.5442,0,34.5442
65.2887,7,43.0921,0,43.0921
65.3328,7,43.0921,0,43.0921
65.3829,22,36.7614,1.68436,38.4458
65.3898,11,32.081,0,32.081
65.4349,21,39.4,0,39.4
65.4651,12,24.2818,0,24.2818
65.551,14,36.4561,0,36.4561
65.5738,5,37.5766,0,37.5766
65.5776,21,39.4,0,39.4
65.7025,16,37.9412,0,37.9412
65.763,7,43.0921,0,43.0921
66.2713,17,33.8727,0,33.8727
66.663,19,35.5787,0,35.5787
66.7233,16,39.0024,0,39.0024
66.7484,13,39.0312,0,39.0312
66.7824,6,34.8572,0,34.8572
66.9518,13,39.0312,0,39.0312
67.0979,6,34.8572,0,34.8572
67.1662,5,38.5927,0,38.5927
67.4167,19,36.6403,0,36.6403
67.4405,23,20.2023,0,20.2023
67.5164,20,31.4537,0,31.4537
67.6459,22,37.7155,1.68436,39.3999
67.6515,12,25.3385,0,25.3385
67.6693,24,35.778,1.68384,37.4618
67.8122,10,30.8456,3.36859,34.2142
67.8678,20,31.4537,0,31.4537
67.9552,6,35.8578,0,35.8578
68.0738,19,37.5704,0,37.5704
68.1074,21,41.4067,0,41.4067
68.3349,16,41.0058,0,41.0058
68.3353,13,39.9762,0,39.9762
68.3709,16,41.0058,0,41.0058
68.3947,5,39.5715,0,39.5715
68.4529,7,44.0491,0,44.0491
68.5786,20,32.4702,0,32.4702
68.5867,21,41.4067,0,41.4067
68.6781,12,26.438,0,26.438
68.6813,18,37.8917,3.36657,41.2583
68.6846,15,40.9457,0,40.9457
68.7842,8,30.9737,0,30.9737
68.8517,6,37.9003,0,37.9003
68.8925,11,33.1361,0,33.1361
68.9481,9,34.4415,0,34.4415
69.0209,6,37.9003,0,37.9003
69.3398,22,38.8148,1.68436,40.4992
69.3564,7,45.106,0,45.106
69.4502,13,41.0619,0,41.0619
69.5067,15,42.8673,0,42.8673
69.6386,15,42.8673,0,42.8673
70.1595,24,36.7074,1.68384,38.3913
