time_s,ue_id,tx_bytes,rx_bytes
103.658,18,40000000,0
103.874,6,49600000,0
103.989,11,44000000,0
104.074,19,38400000,0
104.22,6,49600000,0
104.265,12,43200000,0
104.269,15,41600000,0
104.361,9,41600000,0
104.49,20,42400000,0
104.656,23,36000000,0
104.685,13,38400000,0
104.721,23,36000000,0
104.845,9,41600000,0
105.074,16,50400000,0
105.148,15,42400000,0
105.363,14,47200000,0
105.385,18,40800000,0
105.421,24,45600000,0
105.507,8,42400000,0
105.605,20,43200000,0
105.675,13,39200000,0
105.679,16,50400000,0
105.935,22,51200000,0
105.955,17,40000000,0
106.016,10,40800000,0
106.201,24,46400000,0
